"source";"target";"weight"
"134812";"183561";"1.0"
"83557";"4802";"1.0"
"4802";"2488";"1.0"
"1443767";"2238139";"1.0"
"2238139";"3128152";"1.0"
"2820261";"158826";"1.0"
"138059";"1732493";"1.0"
"1712229";"208829";"4.0"
"208829";"1544322";"2.0"
"1544322";"1232479";"2.0"
"231539";"211063";"2.0"
"83557";"170106";"2.0"
"170106";"83557";"1.0"
"2063093";"1786055";"1.0"
"170106";"98682";"1.0"
"53964";"810093";"1.0"
"83557";"1198089";"1.0"
"1256648";"1238664";"1.0"
"1238664";"2709404";"1.0"
"2709404";"130277";"1.0"
"83557";"375079";"1.0"
