"source";"target";"weight"
"208829";"1732493";"1.0"
"83557";"88302";"3.0"
"158826";"88302";"3.0"
"208829";"88302";"1.0"
"2709404";"208829";"1.0"
"2709404";"88302";"2.0"
"5752697";"158826";"4.0"
"5752697";"83557";"1.0"
"1732493";"158826";"5.0"
"1732493";"138059";"3.0"
"1732493";"83557";"4.0"
"1151930";"3620638";"2.0"
"3620638";"322785";"2.0"
"322785";"3620638";"19.0"
"3620638";"130277";"9.0"
"322785";"130277";"1.0"
"83557";"1779584";"17.0"
"810093";"1779584";"1.0"
"98682";"810093";"2.0"
"2219338";"810093";"2.0"
"158826";"107257";"98.0"
"57126";"107257";"98.0"
"187177";"107257";"98.0"
"1712229";"2709404";"2.0"
"158826";"2709404";"6.0"
"229574";"107257";"1.0"
"26687";"107257";"1.0"
"4205124";"107257";"3.0"
"810093";"1198089";"13.0"
"211063";"1704554";"1.0"
"211063";"83557";"3.0"
"1232479";"1704554";"2.0"
"83557";"1704554";"1.0"
"1786055";"1704554";"6.0"
"1786055";"322785";"1.0"
"1786055";"161619";"2.0"
"1786055";"2075220";"2.0"
"322785";"1704554";"6.0"
"322785";"161619";"2.0"
"322785";"2075220";"2.0"
"322785";"83557";"1.0"
"161619";"1704554";"6.0"
"161619";"322785";"1.0"
"161619";"2075220";"2.0"
"2709404";"2075220";"26.0"
"2709404";"322785";"1.0"
"1712229";"322785";"1.0"
"2075220";"322785";"1.0"
"2075220";"83557";"1.0"
"41851";"83557";"2.0"
"6466263";"83557";"7.0"
"1122708";"83557";"29.0"
"332493";"3620638";"22.0"
"3620638";"1198089";"1.0"
"229574";"49047";"2.0"
"53964";"1075899";"1.0"
"2512300";"1075899";"1.0"
"2209114";"130277";"2.0"
"9375";"705842";"13.0"
"9375";"37548";"1.0"
"37548";"705842";"1.0"
"3942402";"83557";"2.0"
"420883";"158826";"16.0"
"1151930";"158826";"45.0"
"1151930";"229574";"5.0"
"229574";"4496211";"1.0"
"66518";"4496211";"2.0"
"83557";"4496211";"6.0"
"705744";"4496211";"5.0"
"705744";"83557";"3.0"
"83557";"3948380";"14.0"
"11068";"1232479";"2.0"
"645035";"83557";"10.0"
"4496211";"2238139";"31.0"
"83557";"323702";"5.0"
"23960";"138059";"21.0"
"138059";"23960";"5.0"
"138059";"210173";"1.0"
"23960";"210173";"62.0"
"23960";"300459";"9.0"
"83557";"210173";"56.0"
"904963";"210173";"6.0"
"904963";"1151930";"1.0"
"210173";"1151930";"1.0"
"1429581";"3620638";"24.0"
