"source";"target";"weight"
"201149";"531532";"6.0"
"66675";"531532";"1.0"
"1429581";"66675";"18.0"
"1429581";"685878";"1.0"
"70696";"67572";"1.0"
"66675";"362997";"2.0"
"699108";"90780";"6.0"
"66675";"34555";"2.0"
"179778";"92075";"14.0"
"201149";"92075";"14.0"
"66675";"92075";"14.0"
"1198089";"92075";"11.0"
"1429581";"37548";"5.0"
"1727590";"37548";"6.0"
"12657";"23891";"4.0"
"12657";"179778";"2.0"
"12657";"90780";"3.0"
"2179792";"179778";"3.0"
"2179792";"337375";"2.0"
"218616";"402624";"1.0"
"66675";"172867";"67.0"
"207829";"172867";"14.0"
"218616";"172867";"14.0"
"1727590";"172867";"8.0"
"218616";"4363";"1.0"
"341930";"23891";"2.0"
"185032";"23891";"2.0"
"5657";"179778";"6.0"
"5657";"23891";"1.0"
"75410";"23891";"3.0"
"85516";"337375";"2.0"
"191786";"37548";"54.0"
"2583033";"183561";"10.0"
"425846";"150478";"104.0"
"11068";"50179";"1.0"
"11068";"150478";"50.0"
"50179";"150478";"64.0"
"183561";"11068";"2.0"
"23891";"5446";"17.0"
"37548";"424690";"2.0"
"424690";"5446";"13.0"
"23891";"141978";"6.0"
"23891";"424690";"4.0"
"67572";"141978";"7.0"
"67572";"424690";"7.0"
"141978";"66675";"22.0"
"141978";"67572";"1.0"
"141978";"23891";"4.0"
"141978";"424690";"1.0"
"218616";"67572";"1.0"
"23891";"50179";"2.0"
"12657";"150478";"52.0"
"12657";"1103922";"1.0"
"12657";"5996654";"3.0"
"5996654";"1103922";"2.0"
"316694";"1103922";"2.0"
"316694";"66675";"48.0"
"316694";"12657";"22.0"
"316694";"5996654";"3.0"
"1103922";"12657";"20.0"
"1103922";"5996654";"3.0"
"1103922";"179778";"1.0"
"61223";"183561";"78.0"
"11068";"183561";"6.0"
"66675";"2583033";"2.0"
"90780";"2583033";"1.0"
"665748";"66675";"207.0"
"665748";"179778";"164.0"
"413220";"23891";"6.0"
"214436";"23891";"2.0"
"51438";"183561";"52.0"
"51438";"150478";"13.0"
"340246";"75410";"7.0"
"66675";"233248";"3.0"
"2583033";"233248";"2.0"
"207829";"150478";"1.0"
"179778";"178114";"1.0"
"201149";"178114";"1.0"
"2904361";"178114";"1.0"
"178114";"870861";"1.0"
"179778";"172867";"6.0"
"50624";"172867";"6.0"
"50624";"207829";"1.0"
"4363";"172867";"6.0"
"201149";"67572";"6.0"
"37548";"67572";"6.0"
"136303";"67572";"6.0"
"179778";"3580055";"2.0"
"37548";"179778";"9.0"
"1238664";"179778";"18.0"
"6383530";"150478";"7.0"
"6383530";"66675";"1.0"
"118021";"709289";"118.0"
"118021";"66675";"34.0"
"102693";"141978";"1.0"
"102693";"424690";"1.0"
"497870";"102693";"1.0"
"497870";"424690";"1.0"
"424690";"102693";"1.0"
"420883";"102693";"1.0"
"90780";"102693";"2.0"
"218616";"102693";"2.0"
"201149";"425846";"10.0"
"66675";"413220";"45.0"
"183561";"413220";"1.0"
"183561";"12657";"2.0"
"179778";"12657";"2.0"
"89411";"75410";"5.0"
"89411";"90780";"1.0"
"27370";"179778";"17.0"
"136303";"179778";"17.0"
"26687";"23891";"1.0"
"3197428";"23891";"1.0"
"3580055";"51438";"3.0"
"1759463";"6756491";"1.0"
"6756491";"1759463";"7.0"
"6756491";"66675";"3.0"
"3270781";"66675";"2.0"
"66675";"978504";"5.0"
"90780";"75410";"3.0"
"420883";"172867";"1.0"
"51438";"3580055";"6.0"
"413220";"67572";"10.0"
"337375";"23891";"7.0"
"337375";"1198089";"1.0"
"337375";"978504";"1.0"
"337375";"90780";"1.0"
"207829";"5996654";"1.0"
"413220";"51438";"14.0"
"66675";"120153";"2.0"
"89411";"23891";"2.0"
"89411";"51438";"6.0"
"92075";"51438";"3.0"
"92075";"23891";"2.0"
"400383";"66675";"2.0"
"400383";"413220";"2.0"
"129060";"413220";"27.0"
"3580055";"75410";"1.0"
"3580055";"120153";"1.0"
"120153";"75410";"1.0"
"120153";"51438";"2.0"
"120153";"183561";"1.0"
"16696";"413220";"12.0"
"207829";"413220";"5.0"
"1418137";"413220";"14.0"
"145231";"413220";"14.0"
"413220";"2377664";"6.0"
"1418137";"2377664";"6.0"
"145231";"2377664";"6.0"
"213897";"2391399";"1.0"
"1198089";"207829";"14.0"
"870861";"2904361";"2.0"
"79386";"179778";"29.0"
"79386";"183561";"9.0"
"79386";"66675";"9.0"
"208829";"90780";"1.0"
"208829";"183561";"1.0"
"904016";"233248";"12.0"
"904016";"66675";"1.0"
"904016";"179778";"1.0"
"904016";"67572";"1.0"
"2377664";"150478";"88.0"
"2678738";"150478";"9.0"
"340246";"150478";"7.0"
"50624";"183561";"14.0"
"535396";"67572";"1.0"
"158826";"150478";"14.0"
"158826";"425846";"64.0"
"158826";"50179";"1.0"
"50179";"425846";"64.0"
"5996654";"90780";"1.0"
