"source";"target";"weight"
"74857";"2863241";"5.0"
"54735";"2863241";"8.0"
"91601";"2548623";"7.0"
"91601";"1235319";"1.0"
"1235319";"2548623";"2.0"
"4200071";"2548623";"4.0"
"4803637";"1700207";"3.0"
"4803637";"864704";"2.0"
"864704";"1700207";"12.0"
"2909744";"1068331";"7.0"
"3569360";"2863241";"19.0"
"522853";"2862562";"1.0"
"564252";"2021104";"2.0"
"91601";"1484613";"7.0"
"2748306";"631252";"18.0"
"2557649";"781165";"26.0"
"4803595";"1041755";"7.0"
"4803638";"2660416";"5.0"
"91601";"2878384";"1.0"
"2909744";"2878384";"8.0"
"172172";"2878384";"1.0"
"156047";"338722";"10.0"
"2877833";"2377488";"4.0"
"2767658";"338722";"31.0"
"4746216";"338722";"15.0"
"2175759";"338722";"45.0"
"4363190";"223555";"1.0"
"1197054";"1903670";"18.0"
"161730";"1903670";"1.0"
"1290410";"145342";"1.0"
"4803638";"2859058";"21.0"
"2885099";"1283544";"5.0"
"4803638";"1283544";"2.0"
"338722";"1283544";"5.0"
"2998482";"2767658";"27.0"
"2175759";"2016912";"80.0"
"522853";"338722";"5.0"
"4803595";"2548623";"31.0"
"4803639";"2548623";"22.0"
"4803623";"2548623";"4.0"
"91601";"1290410";"22.0"
"202837";"1290410";"7.0"
"172172";"2548623";"35.0"
"3642846";"1290410";"5.0"
"3642846";"2548623";"4.0"
"781165";"1700207";"3.0"
"2551385";"338722";"4.0"
"172172";"2551385";"1.0"
"2998482";"292776";"1.0"
"292776";"2889857";"1.0"
"4803636";"2548623";"4.0"
"178297";"1238306";"158.0"
"3573327";"549533";"137.0"
"2876829";"549533";"28.0"
"1240960";"2889653";"1.0"
"172172";"1238306";"120.0"
"338722";"1868001";"86.0"
"4803595";"1868001";"1.0"
"4370507";"383311";"17.0"
"2698148";"2878384";"10.0"
"3356840";"338722";"4.0"
"3101916";"338722";"8.0"
"3415798";"338722";"6.0"
"37659";"2868217";"2.0"
"2877833";"2868217";"2.0"
"1225423";"2868217";"1.0"
"4803623";"2868217";"1.0"
"2512411";"2889649";"4.0"
