"source";"target";"weight"
"3101916";"4803638";"2.0"
"3101916";"91601";"3.0"
"2886312";"2219449";"75.0"
"2872896";"2557649";"13.0"
"2872896";"2748306";"34.0"
"2557649";"2748306";"189.0"
"2865883";"3573327";"11.0"
"1948403";"2843884";"5.0"
"3573327";"2865883";"1.0"
"2016912";"149562";"8.0"
"2872896";"2862758";"10.0"
"338722";"2872896";"3.0"
"2886312";"4803639";"5.0"
"2880532";"2377488";"5.0"
"338722";"2843884";"39.0"
"75499";"2843884";"5.0"
"926962";"2843884";"5.0"
"75499";"338722";"32.0"
"926962";"338722";"54.0"
"2998482";"2631846";"4.0"
"145342";"2631846";"4.0"
"2877992";"4350861";"10.0"
"1240960";"2877833";"27.0"
"2033805";"338722";"8.0"
"338722";"2175759";"84.0"
"251654";"338722";"2.0"
"1948396";"338722";"4.0"
"338722";"1948396";"9.0"
"953112";"1948396";"9.0"
"4884985";"338722";"5.0"
"2879658";"4803595";"5.0"
"2631846";"223792";"14.0"
"217578";"223792";"425.0"
"2698148";"631252";"37.0"
"631252";"2219449";"2.0"
"631252";"14145";"1.0"
"2511817";"2875455";"5.0"
"1484613";"3573327";"166.0"
"2899176";"172172";"7.0"
"4223276";"563803";"1.0"
"2870700";"4803623";"17.0"
"369338";"4803639";"1.0"
"4803639";"369338";"3.0"
"217578";"34522";"57.0"
"2843352";"516946";"5.0"
"338722";"2899022";"1.0"
"2883516";"172172";"9.0"
"172172";"2883516";"1.0"
"2883516";"2932143";"10.0"
"2932143";"91601";"21.0"
"2932143";"2883516";"5.0"
"2870700";"4803638";"18.0"
"2870700";"1540084";"1.0"
"217578";"3320";"290.0"
"3320";"1414923";"3.0"
"34497";"4803623";"5.0"
"2873138";"2998482";"8.0"
"2998482";"2873138";"1.0"
"145342";"2873138";"1.0"
"2883249";"338722";"7.0"
"2862562";"1240960";"37.0"
"1240960";"2862562";"32.0"
"1197054";"3101916";"5.0"
"237056";"3101916";"2.0"
"3101916";"237056";"16.0"
"2377488";"2877833";"5.0"
"1283544";"1240960";"28.0"
"383311";"91601";"2.0"
"91601";"383311";"14.0"
"383311";"3346965";"16.0"
"383311";"2875921";"7.0"
"383311";"4803595";"5.0"
"1486007";"1414923";"21.0"
"1414923";"1486007";"22.0"
"217578";"1486007";"605.0"
"2631846";"1663615";"7.0"
"1663615";"2631846";"1.0"
"2631846";"3573327";"81.0"
"2885099";"1240960";"24.0"
"748402";"525228";"20.0"
"525228";"748402";"76.0"
"202837";"4803638";"3.0"
"3349715";"4803638";"5.0"
"748402";"2998482";"9.0"
"525228";"2998482";"9.0"
"1159";"383311";"44.0"
"1239277";"2877194";"8.0"
"4746216";"4803595";"5.0"
"2865883";"223792";"6.0"
"223792";"2865883";"3.0"
"178297";"223792";"6.0"
"1486007";"2998482";"21.0"
"2998482";"1486007";"1.0"
"145342";"1486007";"1.0"
"1486007";"1239277";"7.0"
"217578";"1239277";"420.0"
"1240960";"283148";"27.0"
"283148";"91601";"16.0"
"1240960";"91601";"3.0"
"283148";"1240960";"34.0"
"104572";"4803595";"3.0"
"91601";"283148";"8.0"
"283148";"338722";"8.0"
"283148";"1283544";"28.0"
"1240960";"1283544";"40.0"
"2884961";"4803595";"7.0"
"2884961";"4803638";"5.0"
"1240960";"338722";"10.0"
"338722";"781165";"9.0"
"283148";"348055";"1.0"
"338722";"283148";"16.0"
"338722";"348055";"1.0"
"2076080";"2998482";"21.0"
"2998482";"2076080";"2.0"
"145342";"2076080";"2.0"
"4803638";"2076080";"1.0"
"2076080";"4803639";"2.0"
"2076080";"219779";"1.0"
"219779";"2076080";"2.0"
"1159";"91601";"2.0"
"1903670";"2582702";"4.0"
"2582702";"1903670";"2.0"
"2909744";"2998482";"15.0"
"2998482";"2909744";"7.0"
"145342";"2909744";"7.0"
"2227340";"1201556";"11.0"
"206794";"1201556";"6.0"
"1201556";"338722";"10.0"
"2227340";"338722";"10.0"
"129268";"338722";"13.0"
"1894085";"60630";"5.0"
"781165";"60630";"5.0"
"2909744";"4370507";"8.0"
"2909744";"4803636";"25.0"
"2909744";"4803637";"20.0"
"129150";"189508";"5.0"
"2866000";"527832";"3.0"
"527832";"2866000";"16.0"
"91601";"527832";"3.0"
"91601";"2866000";"70.0"
"2875921";"4803638";"7.0"
"2875921";"2998482";"7.0"
"2878384";"2909744";"13.0"
"2878384";"91601";"3.0"
"2878384";"172172";"1.0"
"172172";"2878384";"5.0"
"953112";"2875921";"5.0"
"524942";"2303610";"3.0"
"524942";"3573327";"22.0"
"524942";"1484613";"2.0"
"1484613";"2303610";"6.0"
"2303610";"3573327";"91.0"
"2909744";"2878384";"4.0"
"91601";"2909744";"90.0"
"91601";"2878384";"4.0"
"1829794";"91601";"6.0"
"1829794";"2909744";"1.0"
"1829794";"2878384";"4.0"
"149562";"2016912";"6.0"
"2870682";"2843884";"30.0"
"2870700";"2262332";"3.0"
"2866467";"338722";"21.0"
"10940";"4803639";"38.0"
"2864974";"4803639";"29.0"
"1240960";"1852140";"76.0"
"4253444";"1240960";"15.0"
"2867116";"2175759";"13.0"
"781165";"2052772";"93.0"
"2052772";"781165";"5.0"
"3415798";"2851178";"11.0"
"338722";"16706";"10.0"
"2878777";"2512411";"387.0"
"2328744";"1240960";"2.0"
"172172";"2328744";"5.0"
"172172";"1240960";"2.0"
"2876919";"4803638";"5.0"
"4803638";"2876919";"14.0"
"2219449";"4803636";"1.0"
"826176";"2862562";"9.0"
"826176";"2794863";"2.0"
"2794863";"2862562";"14.0"
"2862562";"2794863";"8.0"
"1240960";"2794863";"1.0"
"172172";"2843884";"5.0"
"2843884";"172172";"17.0"
"338722";"2524133";"5.0"
